1666;10;3;13
1667;13;11;11
1668;6;4;9
1669;2;12;6
1670;0;12;11
1671;0;9;10
1672;7;14;12
1673;9;2;1
1674;3;9;0
1675;6;13;9
1676;11;8;12
1677;9;6;8
1678;5;4;12
1679;0;13;1
1680;13;5;14
1681;9;5;0
1682;12;13;6
1683;9;14;1
1684;2;2;10
1685;9;1;0
1686;3;12;8
1687;0;13;6
1688;1;11;10
1689;5;3;8
1690;7;1;14
1691;13;3;4
1692;5;0;2
1693;11;1;9
1694;12;3;11
1695;0;4;4
1696;0;8;8
1697;1;0;7
1698;7;8;3
1699;3;14;6
1700;3;13;14
1701;9;11;9
1702;14;8;9
1703;8;4;2
1704;2;9;12
1705;6;9;2
1706;2;1;10
1707;11;2;2
1708;10;2;11
1709;13;12;10
1710;11;0;0
1711;2;10;11
1712;12;1;11
1713;13;1;0
1714;1;4;1
1715;5;2;2
1716;7;4;11
1717;9;7;13
1718;12;2;7
1719;0;7;4
1720;10;10;12
1721;10;13;14
1722;13;2;0
1723;9;7;1
1724;1;0;12
1725;10;6;6
1726;12;5;11
1727;0;0;3
1728;14;4;13
1729;13;4;5
1730;3;6;1
1731;7;8;6
1732;6;13;0
1733;13;14;7
1734;6;7;8
1735;4;2;14
1736;2;7;11
1737;13;7;11
1738;9;13;7
1739;7;12;3
1740;4;7;9
1741;5;6;9
1742;3;12;7
1743;3;2;6
1744;11;8;14
1745;11;4;1
1746;2;7;0
1747;13;12;8
1748;2;13;13
1749;9;5;10
1750;5;2;9
1751;14;14;0
1752;1;3;4
1753;8;13;6
1754;0;1;7
1755;6;12;3
1756;14;6;10
1757;0;5;0
1758;0;7;13
1759;13;8;11
1760;1;13;13
1761;2;5;4
1762;3;6;7
1763;7;14;6
1764;6;6;14
1765;13;4;12
1766;8;4;3
1767;11;11;0
1768;11;11;7
1769;1;1;8
1770;4;9;6
1771;9;12;11
1772;14;7;9
1773;6;6;9
1774;4;12;7
1775;4;2;12
1776;8;11;8
1777;3;7;4
1778;4;10;7
1779;3;11;0
1780;3;1;10
1781;10;10;14
1782;13;9;6
1783;8;8;4
1784;9;4;9
1785;8;0;11
1786;12;8;14
1787;5;4;13
1788;9;8;0
1789;1;3;4
1790;9;7;12
1791;11;9;14
1792;10;14;9
1793;8;14;9
1794;12;0;5
1795;6;9;6
1796;10;6;14
1797;1;12;10
1798;7;13;10
1799;7;7;14
1800;3;1;13
1801;0;12;7
1802;0;7;13
1803;1;7;13
1804;10;11;13
1805;0;3;7
1806;6;5;6
1807;13;13;10
1808;0;5;8
1809;11;5;0
1810;2;8;8
1811;0;9;5
1812;14;1;4
1813;12;2;11
1814;10;12;0
1815;1;4;10
1816;0;3;0
1817;6;8;5
1818;1;8;11
1819;2;11;8
1820;9;13;8
1821;3;13;9
1822;8;4;10
1823;5;9;12
1824;8;4;1
1825;8;12;13
1826;3;13;1
1827;10;4;1
1828;1;13;1
1829;4;0;13
1830;12;9;11
1831;5;12;2
1832;7;13;6
1833;2;3;0
1834;0;3;12
1835;1;12;9
1836;14;0;14
1837;7;3;4
1838;0;4;9
1839;2;8;9
1840;7;12;10
1841;3;9;0
1842;12;1;5
1843;11;4;0
1844;3;11;3
1845;7;12;0
1846;2;4;8
1847;1;3;11
1848;12;4;7
1849;6;13;7
1850;7;5;4
1851;10;0;13
1852;10;5;7
1853;0;1;3
1854;7;4;14
1855;10;12;3
1856;3;6;14
1857;3;14;3
1858;6;4;14
1859;13;2;4
1860;5;10;1
1861;1;5;8
1862;6;7;13
1863;13;14;14
1864;1;6;11
1865;7;8;0
1866;11;11;13
1867;10;14;4
1868;5;12;8
1869;4;10;11
1870;8;7;13
1871;1;8;10
1872;10;7;2
1873;8;5;1
1874;0;14;14
1875;3;6;7
1876;3;9;11
1877;8;5;2
1878;12;10;0
1879;6;7;2
1880;9;7;2
1881;14;9;2
1882;9;4;9
1883;3;12;7
1884;11;12;6
1885;10;0;4
1886;9;10;14
1887;5;3;4
1888;8;8;6
1889;0;14;13
1890;2;0;6
1891;4;14;7
1892;7;0;11
1893;1;3;8
1894;0;14;13
1895;6;9;5
1896;3;10;8
1897;2;1;3
1898;13;9;11
1899;11;9;2
1900;10;3;2
1901;8;8;8
1902;0;7;8
1903;3;0;3
1904;3;1;2
1905;1;14;3
1906;14;2;14
1907;7;4;7
1908;2;9;1
1909;14;6;2
1910;1;8;12
1911;11;8;12
1912;4;0;4
1913;5;3;12
1914;0;13;5
1915;3;0;4
1916;13;6;7
1917;4;5;3
1918;11;7;5
1919;4;6;3
1920;13;8;11
1921;11;11;11
1922;8;7;11
1923;5;4;6
1924;2;5;4
1925;7;0;11
1926;3;13;9
1927;10;3;14
1928;6;14;7
1929;3;11;5
1930;6;9;5
1931;2;5;1
1932;5;14;9
1933;8;11;13
1934;6;13;3
1935;2;12;3
1936;14;0;9
1937;8;3;4
1938;0;1;10
1939;14;4;6
1940;4;10;1
1941;10;4;6
1942;3;9;12
1943;4;9;8
1944;3;0;13
1945;13;2;10
1946;9;8;3
1947;10;2;13
1948;14;9;14
1949;9;8;10
1950;1;12;12
1951;2;14;1
1952;0;3;2
1953;13;14;11
1954;6;2;3
1955;5;8;5
1956;7;9;14
1957;2;4;8
1958;0;10;2
1959;6;4;2
1960;1;12;14
1961;13;6;6
1962;6;7;1
1963;0;5;0
1964;3;3;10
1965;6;0;10
1966;4;0;4
1967;3;2;0
1968;3;10;10
1969;5;1;6
1970;7;3;11
1971;13;8;2
1972;11;7;9
1973;12;7;6
1974;5;11;2
1975;0;9;2
1976;10;13;9
1977;6;8;12
1978;13;11;7
1979;0;8;0
1980;13;7;3
1981;9;6;4
1982;12;2;11
1983;13;7;10
1984;5;12;13
1985;7;4;0
1986;1;6;13
1987;11;12;7
1988;0;10;10
1989;14;2;4
1990;14;0;11
1991;10;10;9
1992;6;14;4
1993;9;12;11
1994;4;2;0
1995;10;1;4
1996;10;10;10
1997;0;13;14
1998;7;13;1
1999;10;12;3
2000;14;3;3
2001;10;13;5
2002;12;11;4
2003;1;5;2
2004;12;10;11
2005;12;12;5
2006;8;7;0
2007;3;7;13
2008;9;7;3
2009;10;2;7
2010;5;8;10
2011;8;10;1
2012;6;7;12
2013;10;8;3
2014;12;12;5
2015;1;1;2
2016;6;9;1
2017;6;4;0
2018;11;13;14
2019;14;0;8
2020;6;5;1
2021;1;6;4
2022;9;12;11
2023;7;7;12
2024;2;12;9
2025;14;13;11
2026;1;4;5
2027;9;2;2
2028;9;13;0
2029;9;12;8
2030;2;3;13
2031;11;11;11
2032;0;6;8
2033;11;5;8
2034;8;7;5
2035;10;13;3
2036;6;6;14
2037;3;0;1
2038;5;1;14
2039;13;10;3
2040;6;5;6
2041;11;8;9
2042;8;8;0
2043;1;11;12
2044;9;12;11
2045;6;7;9
2046;1;5;0
2047;0;8;0
2048;8;14;9
2049;14;4;11
2050;2;10;1
2051;0;13;9
2052;10;6;9
2053;2;0;6
2054;7;1;3
2055;3;8;2
2056;13;1;7
2057;5;2;0
2058;13;2;6
2059;7;9;10
2060;3;11;12
2061;12;4;11
2062;13;6;9
2063;8;0;9
2064;14;7;11
2065;9;11;11
2066;11;1;4
2067;3;6;13
2068;3;11;1
2069;2;3;10
2070;12;14;13
2071;2;11;2
2072;13;9;0
2073;7;2;1
2074;9;8;8
2075;12;2;11
2076;0;5;12
2077;4;8;11
2078;3;4;7
2079;4;6;3
2080;6;10;2
2081;4;4;5
2082;14;2;14
2083;14;2;9
2084;0;11;9
2085;1;0;4
2086;12;0;9
2087;2;4;10
2088;5;7;14
2089;4;3;12
2090;7;9;14
2091;1;6;4
2092;6;5;13
2093;13;11;0
2094;7;4;3
2095;1;5;3
2096;5;9;3
2097;7;11;0
2098;2;1;7
2099;1;13;3
2100;5;5;12
2101;11;14;10
2102;0;5;0
2103;6;3;12
2104;13;2;1
2105;2;4;13
2106;12;1;7
2107;8;8;4
2108;8;10;12
2109;7;3;2
2110;10;0;8
2111;0;4;7
2112;10;11;4
2113;11;2;0
2114;0;1;2
2115;8;10;6
2116;6;7;0
2117;5;0;0
2118;1;8;3
2119;6;1;13
2120;8;11;6
2121;1;3;10
2122;0;14;6
2123;12;2;9
2124;12;2;10
2125;14;2;5
2126;13;0;4
2127;5;5;5
2128;5;7;5
2129;8;13;6
2130;14;6;10
2131;5;0;13
2132;0;7;4
2133;6;4;6
2134;7;8;8
2135;9;8;2
2136;6;13;2
2137;11;3;8
2138;1;0;0
2139;13;1;13
2140;5;0;11
2141;7;5;11
2142;12;12;11
2143;2;10;0
2144;8;3;1
2145;9;12;9
2146;11;4;14
2147;14;7;9
2148;7;0;9
2149;14;13;10
2150;4;10;2
2151;0;2;7
2152;4;7;11
2153;0;9;7
2154;7;9;10
2155;8;3;14
2156;9;7;10
2157;8;13;2
2158;2;12;2
2159;4;11;1
2160;14;7;11
2161;9;7;6
2162;8;3;13
2163;5;3;14
2164;12;3;8
2165;14;11;4
2166;13;6;11
2167;1;6;9
2168;3;1;13
2169;13;5;9
2170;6;11;8
2171;9;5;0
2172;0;14;11
2173;5;4;6
2174;4;8;9
2175;5;7;6
2176;9;12;4
2177;12;13;10
2178;13;9;3
2179;11;7;8
2180;12;13;5
2181;5;7;2
2182;12;0;1
2183;8;5;12
2184;7;2;5
2185;1;7;4
2186;14;8;2
2187;10;12;7
2188;13;10;1
2189;1;13;0
2190;10;10;5
2191;7;7;13
2192;9;4;5
2193;11;5;2
2194;8;12;11
2195;6;5;10
2196;10;5;3
2197;4;7;0
2198;12;5;2
2199;5;7;0
2200;6;9;2
2201;11;1;9
2202;1;10;14
2203;13;13;11
2204;1;14;8
2205;4;5;13
2206;0;0;10
2207;10;5;3
2208;11;2;0
2209;5;14;7
2210;6;12;8
2211;0;1;9
2212;10;2;12
2213;1;8;2
2214;12;1;1
2215;12;5;6
2216;10;5;7
2217;13;1;12
2218;8;4;6
2219;8;9;12
2220;8;7;10
2221;1;0;11
2222;3;10;5
2223;7;11;13
2224;9;0;14
2225;11;12;12
2226;2;7;2
2227;1;12;10
2228;5;5;6
2229;3;6;8
2230;1;14;0
2231;11;7;0
2232;7;2;2
2233;4;9;5
2234;3;4;5
2235;9;7;2
2236;6;9;2
2237;1;3;6
2238;3;8;12
2239;10;12;10
2240;3;13;9
2241;10;1;8
2242;3;0;11
2243;5;4;12
2244;11;14;1
2245;8;9;0
2246;3;7;10
2247;5;0;5
2248;11;4;13
2249;0;14;2
2250;10;2;0
2251;11;12;8
2252;12;0;8
2253;8;13;13
2254;5;1;4
2255;14;9;13
2256;14;12;13
2257;1;9;13
2258;6;13;9
2259;12;13;8
2260;14;1;2
2261;7;4;7
2262;0;1;14
2263;9;9;12
2264;14;7;13
2265;3;13;0
2266;9;4;4
2267;7;6;14
2268;12;4;12
2269;7;1;2
2270;7;8;10
2271;10;0;0
2272;2;0;1
2273;1;1;3
2274;6;0;2
2275;11;11;0
2276;3;5;4
2277;8;4;2
2278;14;8;7
2279;3;0;0
2280;12;0;8
2281;8;2;0
2282;8;4;8
2283;1;12;9
2284;4;10;10
2285;6;14;6
2286;13;2;3
2287;3;10;7
2288;12;1;0
2289;11;4;8
2290;12;2;0
2291;12;10;2
2292;5;10;13
2293;13;11;2
2294;7;8;13
2295;9;6;12
2296;7;5;6
2297;10;0;2
2298;9;12;10
2299;2;9;0
2300;2;13;2
2301;2;2;4
2302;11;7;6
2303;9;5;2
2304;3;5;2
2305;1;14;9
2306;5;14;14
2307;12;9;14
2308;6;11;3
2309;1;5;12
2310;8;7;2
2311;2;1;5
2312;13;4;12
2313;4;13;10
2314;14;1;0
2315;1;10;6
2316;2;7;5
2317;1;11;7
2318;7;9;3
2319;11;3;0
2320;0;11;14
2321;3;6;0
2322;0;4;11
2323;12;9;9
2324;14;8;2
2325;6;1;4
2326;13;4;12
2327;3;12;0
2328;2;5;10
2329;12;8;13
2330;12;0;1
2331;11;10;7
2332;3;10;12
2333;14;0;6
2334;0;14;6
2335;10;6;14
2336;14;11;3
2337;3;6;8
2338;4;9;13
2339;6;6;13
2340;4;11;13
2341;5;7;9
2342;5;3;4
2343;2;2;11
2344;0;10;11
2345;13;5;9
2346;12;11;5
2347;8;0;11
2348;8;11;5
2349;6;2;4
2350;11;13;0
2351;1;10;14
2352;2;0;2
2353;14;9;12
2354;10;1;7
2355;6;14;4
2356;0;4;0
2357;12;4;7
2358;9;12;10
2359;14;10;4
2360;3;13;2
2361;10;14;5
2362;10;2;5
2363;12;8;7
2364;1;3;8
2365;8;2;0
2366;4;9;4
2367;12;7;0
2368;4;1;12
2369;7;7;14
2370;11;3;12
2371;6;13;11
2372;11;0;5
2373;8;13;13
2374;0;14;2
2375;1;0;11
2376;1;11;5
2377;12;8;12
2378;12;5;5
2379;9;12;13
2380;8;0;1
2381;5;6;6
2382;8;2;7
2383;14;11;12
2384;4;3;3
2385;13;4;10
2386;9;12;7
2387;0;9;7
2388;4;6;12
2389;10;7;1
2390;8;7;2
2391;1;4;0
2392;14;13;3
2393;6;4;6
2394;10;8;1
2395;14;7;13
2396;1;8;10
2397;8;8;5
2398;1;13;11
2399;5;8;4
2400;14;8;3
2401;1;9;8
2402;1;0;6
2403;11;14;10
2404;9;9;10
2405;3;0;9
2406;1;2;3
2407;3;2;3
2408;8;10;1
2409;12;1;1
2410;8;0;9
2411;11;8;10
2412;4;1;3
2413;10;5;2
2414;12;6;11
2415;0;9;4
2416;1;2;13
2417;4;6;0
2418;0;14;11
2419;1;3;4
2420;10;11;11
2421;11;8;11
2422;14;4;4
2423;2;7;9
2424;4;11;8
2425;7;11;9
2426;3;13;12
2427;1;9;3
2428;2;9;9
2429;5;3;5
2430;1;5;1
2431;4;1;1
2432;7;7;6
2433;11;1;5
2434;13;12;1
2435;6;5;5
2436;7;0;10
2437;4;2;4
2438;14;11;6
2439;1;1;1
2440;6;9;6
2441;14;13;14
2442;1;5;7
2443;14;8;8
2444;4;6;6
2445;12;4;3
2446;2;12;3
2447;12;8;12
2448;2;8;8
2449;0;1;9
2450;1;7;10
2451;14;6;8
2452;13;14;5
2453;12;5;14
2454;6;1;12
2455;4;14;2
2456;14;1;6
2457;2;6;14
2458;7;0;7
2459;0;0;8
2460;2;8;7
2461;12;7;6
2462;13;12;12
2463;3;10;3
2464;9;8;11
2465;14;12;10
2466;1;11;4
2467;14;5;10
2468;13;12;10
2469;13;13;2
2470;13;7;10
2471;6;4;9
2472;4;9;6
2473;1;5;1
2474;4;14;9
2475;1;13;6
2476;3;6;9
2477;14;5;7
2478;9;11;11
2479;11;9;1
2480;13;7;8
2481;0;5;13
2482;9;9;7
2483;1;11;12
2484;2;7;4
2485;4;0;9
2486;2;11;8
2487;12;10;5
2488;11;5;1
2489;7;8;2
2490;9;14;10
2491;2;14;7
2492;7;1;2
2493;7;2;13
2494;4;11;12
2495;0;0;13
2496;2;10;9
2497;10;7;4
2498;0;10;1
2499;9;2;2
2500;11;11;1
2501;13;14;7
2502;6;6;8
2503;0;13;10
2504;5;10;14
2505;2;2;6
2506;7;4;1
2507;8;14;0
2508;5;7;10
2509;6;1;13
2510;0;4;1
2511;1;3;0
2512;9;1;14
2513;2;8;4
2514;5;13;6
2515;11;0;9
2516;2;0;13
2517;11;8;5
2518;11;13;4
2519;14;12;5
2520;4;12;1
2521;5;14;11
2522;6;0;4
2523;12;9;12
2524;1;14;10
2525;0;10;3
2526;9;5;3
2527;14;1;3
2528;11;12;2
2529;0;3;6
2530;12;7;3
2531;6;13;9
2532;2;11;1
2533;7;8;11
2534;4;1;10
2535;7;1;13
2536;2;2;3
2537;5;9;4
2538;0;12;8
2539;9;13;12
2540;0;2;11
2541;4;8;9
2542;5;3;5
2543;7;10;5
2544;3;6;7
2545;5;5;0
2546;3;7;10
2547;13;4;11
2548;2;5;8
2549;3;14;13
2550;7;0;1
2551;3;11;1
2552;13;8;4
2553;10;0;6
2554;1;10;5
2555;0;1;10
2556;7;11;3
2557;2;10;14
2558;5;12;4
2559;14;7;11
2560;12;14;3
2561;5;3;14
2562;7;8;7
2563;3;3;0
2564;10;4;10
2565;7;4;11
2566;2;12;8
2567;12;6;10
2568;4;12;7
2569;8;3;7
2570;11;0;6
2571;14;13;1
2572;13;12;9
2573;13;7;13
2574;5;9;9
2575;0;1;6
2576;4;11;3
2577;4;8;1
2578;14;4;5
2579;13;13;8
2580;5;9;1
2581;4;1;14
2582;5;14;3
2583;0;4;10
2584;5;9;5
2585;14;2;6
2586;5;6;2
2587;0;2;3
2588;9;1;7
2589;14;6;12
2590;8;12;14
2591;1;8;0
2592;7;13;6
2593;10;5;3
2594;12;10;4
2595;2;10;6
2596;1;7;4
2597;10;8;6
2598;5;2;14
2599;5;8;6
2600;9;8;10
2601;8;9;3
2602;0;1;8
2603;14;3;14
2604;9;8;9
2605;13;10;11
2606;5;3;4
2607;1;6;4
2608;8;11;13
2609;14;8;13
2610;5;3;7
2611;7;3;8
2612;2;11;2
2613;11;10;5
2614;10;4;13
2615;11;9;1
2616;0;14;11
2617;4;1;2
2618;0;1;6
2619;5;0;14
2620;3;13;2
2621;10;12;6
2622;4;0;2
2623;6;3;4
2624;3;5;0
2625;9;1;9
2626;2;8;1
2627;13;12;9
2628;1;4;2
2629;7;9;2
2630;6;13;7
2631;1;8;5
2632;14;4;12
2633;8;2;0
2634;12;6;5
2635;4;7;13
2636;13;9;7
2637;6;7;11
2638;0;0;1
2639;9;14;2
2640;12;13;0
2641;11;14;1
2642;8;5;12
2643;5;13;0
2644;5;2;13
2645;2;6;5
2646;8;11;6
2647;7;10;5
2648;10;2;6
2649;3;12;5
2650;6;1;10
2651;13;12;1
2652;14;6;6
2653;4;11;4
2654;4;9;6
2655;9;3;4
2656;14;3;8
2657;5;10;3
2658;10;13;12
2659;8;1;9
2660;6;7;10
2661;1;13;8
2662;3;4;6
2663;9;8;2
2664;6;12;3
2665;4;13;14
2666;1;12;2
2667;1;9;5
2668;11;12;3
2669;8;12;4
2670;3;3;4
2671;13;12;9
2672;13;7;13
2673;4;8;7
2674;14;6;11
2675;9;11;10
2676;8;4;14
2677;11;5;1
2678;1;1;13
2679;11;9;2
2680;7;12;13
2681;11;3;10
2682;5;1;9
2683;11;13;2
2684;3;4;1
2685;6;13;12
2686;1;7;1
2687;8;3;6
2688;9;11;7
2689;14;14;8
2690;1;6;6
2691;14;10;1
2692;1;7;9
2693;2;3;7
2694;12;13;11
2695;13;5;10
2696;2;13;9
2697;3;6;4
2698;1;0;0
2699;0;6;6
2700;8;8;12
2701;6;14;14
2702;7;8;7
2703;2;2;2
2704;9;14;1
2705;13;12;13
2706;0;14;11
2707;9;9;3
2708;13;2;10
2709;5;2;2
2710;11;11;2
2711;0;9;8
2712;0;2;8
2713;14;4;11
2714;1;5;10
2715;9;10;0
2716;7;10;6
2717;4;4;8
2718;14;2;10
2719;1;14;13
2720;10;10;1
2721;12;11;10
2722;13;3;4
2723;6;2;0
2724;2;3;13
2725;5;13;8
2726;12;12;11
2727;3;1;7
2728;11;7;10
2729;14;9;1
2730;12;4;12
2731;5;9;0
2732;7;7;3
2733;12;5;5
2734;4;0;0
2735;2;12;5
2736;3;9;3
2737;14;4;11
2738;6;8;4
2739;8;7;5
2740;10;11;1
2741;14;1;10
2742;14;0;9
2743;9;12;0
2744;14;9;7
2745;6;11;4
2746;12;14;13
2747;7;5;9
2748;10;12;2
2749;14;12;1
2750;11;7;12
2751;13;6;5
2752;0;12;6
2753;10;6;10
2754;2;12;4
2755;9;4;1
2756;5;8;7
2757;3;7;13
2758;4;2;2
2759;7;9;14
2760;8;5;14
2761;6;10;12
2762;3;11;10
2763;9;13;8
2764;5;0;6
2765;1;1;2
2766;9;6;2
2767;2;1;9
2768;7;5;11
2769;9;4;12
2770;0;13;10
2771;14;11;5
2772;12;6;8
2773;14;1;6
2774;7;13;13
2775;13;14;6
2776;7;9;4
2777;9;3;12
2778;3;10;3
2779;7;11;14
2780;11;11;12
2781;6;11;0
2782;4;0;7
2783;12;14;0
2784;11;6;5
2785;1;12;4
2786;0;11;5
2787;4;6;0
2788;2;1;10
2789;12;0;13
2790;11;12;10
2791;1;3;13
2792;8;14;13
2793;7;4;12
2794;14;0;10
2795;4;8;14
2796;1;8;11
2797;6;5;2
2798;7;14;10
2799;9;11;11
2800;8;14;8
2801;3;0;3
2802;8;1;3
2803;6;8;14
2804;10;8;14
2805;12;12;14
2806;12;5;0
2807;0;12;12
2808;9;11;11
2809;4;5;14
2810;7;5;13
2811;0;0;6
2812;11;8;7
2813;6;14;7
2814;5;1;7
2815;11;14;12
2816;2;3;2
2817;2;3;14
2818;14;12;2
2819;10;8;8
2820;1;1;5
2821;0;8;6
2822;6;4;14
2823;5;2;6
2824;4;7;7
2825;12;10;13
2826;9;13;1
2827;11;0;4
2828;3;7;8
2829;5;9;9
2830;5;11;10
2831;11;11;3
2832;2;9;0
2833;8;6;2
2834;14;10;2
2835;7;7;12
2836;5;8;10
2837;7;12;3
2838;3;0;10
2839;4;12;4
2840;13;10;7
2841;0;13;10
2842;10;0;11
2843;10;0;2
2844;5;0;5
2845;7;7;12
2846;11;4;13
2847;14;3;10
2848;2;14;10
2849;4;3;14
2850;0;8;9
2851;8;8;7
2852;3;3;14
2853;0;6;0
2854;2;11;0
2855;14;10;14
2856;4;13;3
2857;2;12;14
2858;12;6;13
2859;14;10;1
2860;5;11;1
2861;0;4;9
2862;14;14;4
2863;14;14;10
2864;6;9;13
2865;13;8;0
2866;12;12;14
2867;7;6;3
2868;6;3;10
2869;4;9;5
2870;12;0;8
2871;13;0;12
2872;7;6;12
2873;4;5;3
2874;14;3;12
2875;5;1;13
2876;5;5;2
2877;11;13;9
2878;0;11;4
2879;10;1;14
2880;7;5;14
2881;1;4;6
2882;5;3;12
2883;9;7;10
2884;13;14;13
2885;2;11;7
2886;7;8;12
2887;10;5;2
2888;4;5;14
2889;8;7;7
2890;14;14;12
2891;13;7;8
2892;11;13;12
2893;1;7;11
2894;11;5;2
2895;1;0;5
2896;8;7;14
2897;13;2;4
2898;0;13;1
2899;14;7;8
2900;6;6;14
2901;11;12;7
2902;4;8;5
2903;8;1;12
2904;12;12;10
2905;6;6;10
2906;12;6;2
2907;11;4;5
2908;7;5;10
2909;8;11;2
2910;1;10;1
2911;0;6;5
2912;14;10;5
2913;4;11;7
2914;9;8;11
2915;4;14;2
2916;14;11;1
2917;8;14;5
2918;5;6;2
2919;1;14;6
2920;10;7;1
2921;11;0;7
2922;8;14;9
2923;14;11;12
2924;6;5;5
2925;2;9;12
2926;12;0;8
2927;13;0;0
2928;10;6;6
2929;5;14;13
2930;11;9;5
2931;12;13;12
2932;11;6;4
2933;12;12;0
2934;10;3;5
2935;7;13;6
2936;4;10;13
2937;5;0;13
2938;5;10;11
2939;3;7;2
2940;1;3;4
2941;14;7;2
2942;11;10;0
2943;0;8;13
2944;0;10;1
2945;12;9;6
2946;3;14;8
2947;8;11;8
2948;14;8;11
2949;2;11;3
2950;5;13;7
2951;9;12;6
2952;3;8;2
2953;3;1;2
2954;8;1;4
2955;2;6;13
2956;8;9;4
2957;2;10;7
2958;10;9;0
2959;13;3;12
2960;2;0;10
2961;1;9;14
2962;7;4;7
2963;1;8;0
2964;10;1;2
2965;14;10;8
2966;5;4;9
2967;9;6;11
2968;9;8;12
2969;9;14;1
2970;6;1;1
2971;8;9;3
2972;7;8;7
2973;7;10;7
2974;7;5;1
2975;9;12;11
2976;9;2;0
2977;11;3;13
2978;7;12;14
2979;5;7;13
2980;6;5;6
2981;14;14;7
2982;2;6;0
2983;10;13;2
2984;9;6;0
2985;10;7;12
2986;7;9;14
2987;14;5;9
2988;13;12;14
2989;4;2;6
2990;9;0;3
2991;0;0;2
2992;7;9;1
2993;14;11;14
2994;2;6;12
2995;2;1;5
2996;14;0;6
2997;5;0;11
2998;6;5;8
2999;5;9;3
3000;3;3;10
3001;7;10;2
3002;9;9;4
3003;2;8;0
3004;2;10;6
3005;6;12;0
3006;3;3;0
3007;9;0;7
3008;5;7;4
3009;6;12;13
3010;1;1;8
3011;11;8;10
3012;6;9;4
3013;10;12;5
3014;10;6;0
3015;9;12;5
3016;1;8;0
3017;8;2;1
3018;1;8;8
3019;5;6;5
3020;11;7;13
3021;11;10;13
3022;14;1;8
3023;10;3;12
3024;0;6;3
3025;8;0;7
3026;5;1;0
3027;5;9;10
3028;13;2;10
3029;13;0;1
3030;11;3;0
3031;9;14;10
3032;8;13;4
3033;8;1;14
3034;5;1;5
3035;0;9;5
3036;14;6;13
3037;0;12;0
3038;2;2;2
3039;12;1;2
3040;13;12;5
3041;13;6;12
3042;0;6;2
3043;11;14;3
3044;11;11;12
3045;1;11;13
3046;14;11;5
3047;12;3;9
3048;4;5;11
3049;7;9;12
3050;1;7;9
3051;14;12;8
3052;3;12;14
3053;12;9;14
3054;8;12;10
3055;5;13;14
3056;3;4;2
3057;8;9;12
3058;2;13;9
3059;6;12;3
3060;3;14;10
3061;5;5;14
3062;13;0;11
3063;4;12;12
3064;10;5;9
3065;6;2;0
3066;12;6;4
3067;14;6;13
3068;3;1;4
3069;12;7;1
3070;0;2;7
3071;2;7;12
3072;1;12;4
3073;4;2;9
3074;9;4;14
3075;3;10;2
3076;10;14;0
3077;7;5;6
3078;12;8;7
3079;1;5;6
3080;3;12;9
3081;10;14;8
3082;0;7;13
3083;4;12;0
3084;5;6;11
3085;5;1;7
3086;14;4;13
3087;14;11;4
3088;12;0;12
3089;5;2;10
3090;3;5;7
3091;12;7;14
3092;6;7;13
3093;4;4;2
3094;11;9;8
3095;7;6;2
3096;6;12;13
3097;5;11;1
3098;1;1;1
3099;13;13;3
3100;8;1;0
3101;1;14;0
3102;7;12;14
3103;5;8;3
3104;8;11;5
3105;8;10;3
3106;2;2;1
3107;0;14;4
3108;1;0;12
3109;10;5;10
3110;5;14;12
3111;6;7;11
3112;6;6;0
3113;5;11;8
3114;1;11;11
3115;13;5;6
3116;8;14;0
3117;1;0;14
3118;13;8;6
3119;10;10;4
3120;6;1;3
3121;3;14;2
3122;6;12;0
3123;13;9;11
3124;13;10;0
3125;9;0;5
3126;0;1;4
3127;1;2;11
3128;7;0;12
3129;6;3;7
3130;10;9;0
3131;5;4;14
3132;7;10;11
3133;7;8;6
3134;10;13;8
3135;10;7;1
3136;7;7;2
3137;4;0;11
3138;0;0;12
3139;4;6;0
3140;4;1;1
3141;4;6;5
3142;4;5;7
3143;7;4;7
3144;13;14;5
3145;14;2;12
3146;0;9;11
3147;2;13;12
3148;5;6;12
3149;9;2;10
3150;1;6;11
3151;2;11;9
3152;7;7;14
3153;14;14;3
3154;6;13;9
3155;3;4;11
3156;0;4;13
3157;12;13;11
3158;1;3;9
3159;5;13;12
3160;0;14;3
3161;11;9;6
3162;5;8;13
3163;11;8;13
3164;14;6;3
3165;8;10;7
3166;12;2;3
3167;10;14;1
3168;13;7;11
3169;8;12;1
3170;12;12;1
3171;0;0;2
3172;14;12;10
3173;12;8;10
3174;2;14;2
3175;12;0;4
3176;4;12;13
3177;14;14;5
3178;0;12;12
3179;4;12;2
3180;5;9;6
3181;13;2;7
3182;0;1;11
3183;11;5;12
3184;6;8;3
3185;0;5;3
3186;11;2;7
3187;10;1;6
3188;0;9;11
3189;12;13;8
3190;6;3;10
3191;13;2;12
3192;12;2;13
3193;0;13;3
3194;12;12;3
3195;1;12;9
3196;11;9;3
3197;4;4;4
3198;2;11;13
3199;13;0;11
3200;14;7;7
3201;9;5;9
3202;6;2;3
3203;11;2;9
3204;6;7;6
3205;10;0;10
3206;11;11;4
3207;14;0;0
3208;3;10;11
3209;9;8;12
3210;12;7;11
3211;4;8;1
3212;5;14;10
3213;1;2;4
3214;10;9;3
3215;8;4;3
3216;3;7;0
3217;0;6;7
3218;7;1;2
3219;11;2;11
3220;0;0;10
